customer_age,customer_tenure_months,payment_amount,previous_payment_success_rate,previous_failed_payments,days_since_last_payment,payment_method,failure_reason,subscription_age_months,customer_lifetime_value,previous_recovery_count,recovered
64,8,816.04,0.87,3,7,upi,insufficient_funds,34,7288.02,0,0
30,5,558.95,0.81,3,60,card,insufficient_funds,23,2240.34,1,0
58,6,1784.3,0.93,3,63,upi,insufficient_funds,12,5565.62,0,1
51,23,993.31,0.64,0,85,card,insufficient_funds,24,1829.82,0,0
41,52,1849.15,0.73,2,26,netbanking,insufficient_funds,17,4903.86,0,0
57,30,827.18,0.84,2,71,wallet,insufficient_funds,5,4256.82,1,0
49,14,2237.95,0.98,1,38,card,insufficient_funds,10,2999.46,1,0
49,54,1107.46,0.99,1,54,wallet,expired_card,43,4330.52,0,0
47,23,2302.05,1.0,1,45,wallet,card_declined,15,2226.81,1,0
69,11,2249.93,0.93,2,58,card,card_declined,14,3688.71,1,0
66,31,2605.49,0.78,2,41,card,insufficient_funds,45,3642.21,1,0
30,6,1150.33,0.4,4,45,upi,card_declined,39,10331.45,0,0
18,11,1433.54,0.82,1,34,card,card_declined,16,4001.64,0,0
51,13,933.08,0.54,2,76,card,bank_error,23,45384.02,0,0
32,12,585.0,0.43,2,76,card,card_declined,23,1871.68,1,0
61,54,4457.34,0.82,1,58,card,insufficient_funds,16,6596.47,2,0
31,2,647.76,0.85,2,79,card,insufficient_funds,33,1395.47,1,0
46,53,2066.08,0.8,1,84,upi,card_declined,16,2593.63,0,1
51,35,1822.69,0.62,0,10,upi,card_declined,2,8549.31,0,1
35,55,1244.81,0.71,2,17,upi,network_error,30,8440.83,0,1
24,36,983.88,0.96,3,74,upi,network_error,34,4604.87,2,1
46,17,990.76,0.84,1,61,wallet,card_declined,40,2362.83,0,1
48,28,692.32,0.7,1,11,wallet,bank_error,35,9373.96,2,1
42,28,1171.58,0.76,2,17,netbanking,insufficient_funds,27,12547.93,1,1
55,22,479.64,0.96,0,75,card,insufficient_funds,36,2318.04,1,1
31,38,1850.25,0.64,2,15,card,bank_error,30,4780.12,2,0
25,7,934.51,0.46,0,4,netbanking,card_declined,36,7914.58,1,0
44,15,559.24,0.6,5,89,wallet,network_error,33,4757.06,1,0
19,32,448.76,0.65,3,53,upi,bank_error,1,3446.69,2,0
34,11,999.91,0.56,3,47,upi,bank_error,33,4690.97,0,1
54,24,1024.56,0.72,2,46,upi,network_error,2,2645.91,0,0
31,3,763.07,0.58,1,29,card,bank_error,12,729.92,0,0
42,30,1558.82,0.46,2,31,card,card_declined,15,2484.06,1,0
47,6,1399.56,0.51,1,73,card,insufficient_funds,7,8955.33,1,0
46,58,1141.09,0.95,1,48,upi,bank_error,3,1851.23,0,1
37,2,573.54,0.78,1,56,upi,bank_error,7,6274.08,1,1
38,14,653.27,0.59,2,65,card,expired_card,45,7028.21,1,1
39,41,412.56,0.62,0,3,card,card_declined,7,32489.25,2,0
52,18,959.14,0.7,2,4,wallet,bank_error,16,4468.66,0,0
54,51,1623.79,0.8,1,19,card,card_declined,47,12166.85,0,1
33,44,469.77,0.75,2,41,wallet,expired_card,32,6059.85,2,0
67,31,740.4,0.96,2,22,upi,insufficient_funds,28,1155.26,0,1
66,13,1056.77,0.78,1,72,card,insufficient_funds,3,2449.82,0,1
60,26,1622.09,0.95,2,25,card,card_declined,36,5440.08,0,0
34,44,390.01,0.4,2,4,upi,network_error,24,20225.49,2,1
33,12,5187.09,0.93,2,53,upi,bank_error,40,8199.59,1,0
19,18,1857.19,0.83,1,51,card,insufficient_funds,22,4041.52,1,0
21,9,721.02,0.5,3,78,card,expired_card,6,6390.91,0,0
38,49,518.41,0.56,1,5,card,bank_error,9,2835.65,2,0
56,21,1337.51,0.73,0,50,upi,bank_error,36,4654.4,1,1
51,48,1525.94,0.47,1,50,card,network_error,41,2003.99,2,1
47,49,548.29,0.87,0,59,upi,bank_error,12,5350.74,1,1
23,53,502.76,0.87,1,21,netbanking,bank_error,15,9997.03,0,1
34,56,586.74,0.58,2,79,card,network_error,6,15959.0,0,0
56,40,1147.29,0.44,1,23,card,bank_error,46,40542.09,1,1
42,43,1157.51,0.99,3,81,card,card_declined,15,28918.7,2,0
22,24,4989.2,0.55,2,3,card,card_declined,12,2103.92,2,0
22,34,240.94,0.44,4,50,card,insufficient_funds,14,25575.25,1,1
37,8,685.27,0.6,0,54,card,bank_error,2,10258.24,1,0
33,44,757.17,0.98,1,16,upi,insufficient_funds,18,10982.69,2,0
68,53,1541.52,0.88,2,6,card,insufficient_funds,27,13367.84,0,1
58,33,1585.52,0.69,3,41,card,card_declined,44,2353.25,1,1
54,23,953.64,0.58,0,54,netbanking,insufficient_funds,17,10843.23,0,1
57,13,3157.73,0.65,2,10,upi,bank_error,44,1200.23,2,0
26,54,502.05,0.41,0,29,wallet,bank_error,25,2892.22,0,0
22,53,673.75,0.83,1,59,card,bank_error,43,2143.12,2,0
59,49,436.66,0.46,0,81,card,card_declined,6,17422.69,1,0
19,14,989.68,0.71,1,46,upi,insufficient_funds,36,11043.18,2,0
26,14,869.4,0.74,0,78,upi,insufficient_funds,43,4001.23,0,1
60,16,1901.44,0.4,0,12,wallet,expired_card,25,5218.87,2,1
53,49,4013.62,0.99,3,29,upi,insufficient_funds,37,10291.89,2,0
39,38,3113.13,0.58,0,78,upi,bank_error,44,8768.06,1,0
39,58,465.92,0.45,2,72,upi,bank_error,16,10601.72,0,1
39,39,1138.37,0.91,1,49,netbanking,insufficient_funds,8,1192.93,0,1
51,26,1885.72,0.49,1,40,netbanking,network_error,28,3016.15,1,1
46,26,1750.96,0.41,1,81,card,card_declined,43,2652.77,1,0
55,1,5541.9,0.7,1,43,upi,insufficient_funds,7,1743.88,0,1
63,32,940.23,0.48,0,87,upi,network_error,28,3183.01,1,0
50,57,1158.25,0.99,2,7,netbanking,bank_error,31,6922.4,0,0
35,15,5263.69,0.41,3,12,netbanking,bank_error,30,1387.8,0,0
24,52,1471.36,0.43,1,80,card,insufficient_funds,3,1626.42,1,0
18,21,722.01,0.9,3,13,netbanking,card_declined,45,11264.61,0,0
50,18,554.27,0.54,0,61,wallet,network_error,5,4735.26,1,0
18,30,1269.47,0.95,0,47,card,card_declined,41,2673.57,1,1
41,58,2313.75,0.59,3,19,upi,card_declined,35,8166.51,0,1
21,13,2293.04,0.44,0,3,card,expired_card,4,3428.72,0,0
21,24,595.56,0.41,0,72,card,expired_card,25,7764.35,1,1
35,30,1178.85,0.57,1,40,upi,expired_card,9,3637.38,2,0
44,2,799.84,0.68,1,12,card,bank_error,47,5576.98,1,0
60,19,988.75,0.4,4,31,netbanking,card_declined,41,9395.34,0,0
49,47,2067.09,0.75,0,35,card,expired_card,33,5456.05,0,1
50,44,1058.98,0.6,0,84,upi,insufficient_funds,5,5404.9,1,0
45,47,1731.48,0.63,0,66,card,bank_error,39,14124.22,2,0
59,25,1768.17,0.56,2,27,upi,bank_error,6,1804.08,1,0
58,50,715.03,0.72,2,3,upi,bank_error,8,1706.6,0,1
53,14,2592.18,0.54,1,48,wallet,network_error,27,23103.4,0,0
23,6,509.45,0.48,0,21,netbanking,card_declined,44,4261.02,0,0
33,12,452.88,0.93,0,52,card,insufficient_funds,35,17895.79,1,0
51,20,785.05,0.63,2,7,upi,insufficient_funds,24,2360.41,2,0
40,23,554.15,0.45,1,51,card,insufficient_funds,35,2283.14,0,0
67,30,1675.24,0.54,4,45,upi,insufficient_funds,27,6954.49,0,0
59,30,6597.53,0.59,1,46,card,network_error,40,2706.79,2,1
41,38,2415.46,0.86,2,33,card,card_declined,32,3961.93,1,0
66,58,619.0,0.41,2,36,upi,card_declined,15,3660.85,1,1
30,30,545.33,0.69,0,17,card,insufficient_funds,46,934.91,0,0
35,41,2173.79,0.64,3,6,card,card_declined,8,3852.5,2,0
30,30,478.85,0.98,1,21,wallet,network_error,31,4011.97,1,0
66,57,550.4,0.51,2,38,card,card_declined,44,5673.08,0,0
54,58,1419.91,0.78,4,34,upi,insufficient_funds,8,2068.21,2,0
60,36,750.45,0.52,2,49,upi,expired_card,39,4889.6,0,0
56,49,1192.17,0.73,1,61,wallet,insufficient_funds,30,7681.22,2,1
59,34,870.12,0.73,3,58,upi,bank_error,24,2801.54,0,0
34,16,1075.44,0.45,4,76,card,card_declined,38,5418.87,0,0
32,24,2022.5,0.67,3,12,wallet,insufficient_funds,2,10433.14,1,0
35,14,1694.37,0.68,2,18,upi,bank_error,47,2682.63,3,1
40,26,2083.7,0.59,3,62,card,insufficient_funds,32,2955.84,0,0
68,8,1715.55,0.57,0,6,card,network_error,7,17963.49,0,1
47,14,1800.64,0.53,0,77,card,network_error,33,13545.48,3,1
51,31,1094.96,0.4,0,89,card,insufficient_funds,23,8671.65,1,0
21,2,396.18,0.4,0,48,upi,network_error,29,13426.62,0,1
20,48,1017.24,0.75,2,88,card,network_error,46,10683.42,2,1
24,4,1368.06,0.57,0,11,card,bank_error,32,10948.3,1,1
35,1,1155.11,0.5,2,33,card,expired_card,45,5234.66,0,0
59,55,1471.35,0.81,2,21,card,card_declined,29,4299.36,0,0
24,20,4640.99,0.72,2,24,card,bank_error,12,4925.31,1,1
57,59,771.96,0.95,3,55,wallet,card_declined,38,1823.15,1,0
23,14,826.01,0.9,2,49,card,bank_error,2,9496.03,0,1
39,40,2555.7,0.84,2,84,wallet,bank_error,7,1990.0,1,1
18,25,1196.55,0.48,0,9,wallet,network_error,40,7543.14,1,0
21,25,1507.57,0.8,1,38,upi,card_declined,8,3998.96,0,0
63,3,724.68,0.82,2,5,card,network_error,19,4765.65,1,0
66,5,656.73,0.86,2,41,card,bank_error,37,2975.19,0,0
69,38,471.09,0.56,1,34,card,network_error,9,1718.0,2,1
67,54,1237.28,0.78,1,74,upi,bank_error,15,3839.48,1,1
60,26,552.79,0.77,2,63,card,card_declined,25,4116.55,0,1
46,40,507.27,0.63,2,17,card,insufficient_funds,12,3987.55,0,0
38,38,1741.9,0.8,2,53,card,insufficient_funds,3,6948.91,1,0
43,38,703.23,0.45,2,36,card,card_declined,11,8547.34,0,0
31,4,473.35,0.79,3,36,card,card_declined,32,3829.49,1,0
26,7,440.38,0.76,3,13,card,bank_error,24,7254.75,0,0
64,30,2076.02,0.53,2,20,card,insufficient_funds,9,5330.41,2,0
29,30,1017.85,0.89,1,51,upi,network_error,21,4065.31,0,1
59,56,829.21,0.92,1,83,card,card_declined,32,1136.43,2,1
68,19,1236.48,0.53,3,86,upi,bank_error,6,12967.63,1,0
68,39,1156.78,0.45,1,16,upi,expired_card,20,18440.72,1,0
23,35,757.08,0.76,1,6,upi,card_declined,38,10721.25,0,1
37,40,868.2,0.69,3,75,upi,network_error,44,4015.61,1,1
41,33,1828.97,0.66,1,10,wallet,expired_card,16,1583.96,0,1
44,33,1953.43,0.86,0,31,card,insufficient_funds,28,3727.47,0,0
55,14,609.88,0.98,1,18,upi,network_error,22,7325.49,0,1
25,38,2685.9,0.69,2,41,card,insufficient_funds,43,3630.74,0,1
18,10,4475.35,0.4,3,47,netbanking,insufficient_funds,23,8413.39,1,0
66,57,894.31,0.76,0,24,card,card_declined,33,5939.22,0,1
66,28,879.43,0.79,2,80,upi,bank_error,7,11737.56,1,0
41,14,584.78,0.9,1,89,card,bank_error,12,2670.88,0,0
64,36,686.76,0.52,1,89,upi,bank_error,19,12954.94,0,0
24,38,1375.3,0.71,1,40,card,insufficient_funds,47,3468.36,1,0
36,16,5551.75,0.67,3,45,upi,bank_error,14,3323.34,0,1
39,21,1825.92,0.8,1,83,netbanking,expired_card,25,4804.61,1,1
52,28,869.14,0.44,1,74,card,card_declined,29,11235.71,1,0
47,33,814.59,0.93,0,1,card,card_declined,7,7819.61,2,1
46,6,689.04,0.71,2,27,netbanking,expired_card,20,1779.07,0,0
39,41,2302.91,0.93,1,22,card,insufficient_funds,31,2558.46,1,1
28,15,924.95,0.6,3,28,wallet,network_error,37,47915.23,0,1
37,44,1507.17,0.79,2,48,upi,network_error,42,10256.74,0,1
46,3,929.16,0.97,3,35,card,network_error,38,5969.31,2,1
68,43,4830.14,0.97,2,3,card,bank_error,36,2818.68,0,0
58,47,754.51,0.97,0,38,upi,card_declined,38,8105.82,1,0
59,35,670.25,0.43,2,44,netbanking,card_declined,36,2162.7,0,0
51,14,782.74,0.64,5,5,card,expired_card,21,8987.5,1,0
18,2,1475.58,0.44,3,74,card,expired_card,20,9095.16,1,0
48,29,2993.76,0.59,2,7,wallet,network_error,41,9297.64,3,1
47,4,1477.81,0.5,1,89,upi,insufficient_funds,47,30133.58,1,0
65,26,1798.31,0.77,3,42,card,insufficient_funds,37,6740.65,0,0
35,51,1631.58,0.87,0,57,card,expired_card,37,3087.96,1,1
34,12,341.89,0.71,1,85,wallet,insufficient_funds,33,1357.88,0,0
55,2,1084.31,0.88,1,29,upi,network_error,30,19530.56,2,1
31,17,878.34,0.41,0,81,card,insufficient_funds,18,3832.78,0,0
40,35,993.4,0.89,0,63,card,network_error,2,4851.32,1,1
42,10,616.47,0.51,1,36,upi,insufficient_funds,44,1200.78,2,0
32,48,2013.87,0.68,2,40,card,card_declined,10,3617.61,0,1
63,22,1134.48,0.67,2,21,upi,expired_card,9,3268.25,0,0
39,41,1129.69,0.92,1,53,upi,expired_card,22,20815.19,1,0
20,43,989.24,0.98,1,16,upi,insufficient_funds,23,4779.86,0,0
36,21,705.91,0.55,2,46,card,card_declined,42,5164.77,1,0
61,15,315.0,0.44,2,9,upi,card_declined,5,3527.31,2,0
51,35,1326.34,0.79,1,3,upi,network_error,47,11776.34,0,0
52,48,1187.39,0.7,0,23,card,expired_card,17,964.5,1,0
67,21,1593.95,0.74,3,13,card,insufficient_funds,34,3724.54,1,0
18,21,1153.57,0.43,3,38,card,insufficient_funds,44,5346.27,1,0
69,21,515.17,0.87,2,34,card,insufficient_funds,8,8386.39,0,0
38,44,628.69,0.54,0,26,upi,insufficient_funds,39,5146.63,0,0
46,32,2800.68,0.6,2,32,upi,insufficient_funds,23,9480.53,0,0
23,55,1370.94,0.54,1,20,wallet,bank_error,13,4345.32,2,1
54,5,1924.17,0.97,3,46,upi,insufficient_funds,42,5246.75,2,0
18,39,2086.5,0.5,2,55,upi,insufficient_funds,45,6360.43,1,1
68,9,550.81,0.84,2,9,card,card_declined,18,16988.86,1,0
18,53,864.06,0.55,1,51,card,bank_error,26,5314.24,1,0
44,18,1766.42,0.65,1,57,card,bank_error,16,7539.93,1,1
38,21,619.63,1.0,1,80,card,network_error,46,13380.56,0,0
33,8,824.05,0.46,4,45,upi,insufficient_funds,38,9153.23,0,0
61,44,762.38,0.93,2,38,upi,insufficient_funds,43,3461.77,1,0
57,52,654.14,0.97,3,68,card,card_declined,9,2450.35,1,0
43,34,1001.14,0.82,1,12,upi,insufficient_funds,38,6159.78,1,1
33,10,780.49,0.41,1,10,upi,expired_card,6,18929.6,1,0
45,51,829.66,0.89,0,80,card,bank_error,5,14828.13,0,1
18,41,1323.35,0.93,3,65,card,insufficient_funds,10,1238.19,3,0
53,57,2205.39,0.99,3,12,upi,card_declined,23,18394.58,1,1
27,24,1872.83,0.9,1,52,upi,bank_error,6,8042.71,0,0
60,40,1240.77,0.67,2,51,upi,expired_card,13,1733.04,0,0
34,24,3454.96,0.81,3,86,card,bank_error,9,1893.3,0,1
40,56,1739.42,0.69,2,64,wallet,bank_error,38,3682.7,0,1
24,32,1925.9,0.61,2,57,card,card_declined,32,2737.78,0,0
61,56,978.35,0.78,3,19,netbanking,network_error,16,25026.52,0,0
24,33,836.62,0.86,1,30,netbanking,expired_card,17,12296.52,0,1
61,38,1426.85,0.78,2,85,upi,network_error,32,6260.5,0,1
32,44,2068.03,0.9,1,82,upi,card_declined,32,13470.33,2,0
51,57,1239.06,0.51,2,24,netbanking,bank_error,4,34080.03,0,1
63,56,704.01,0.62,2,26,upi,expired_card,12,4458.17,1,0
62,51,446.52,0.59,3,36,upi,card_declined,28,1962.46,0,0
21,59,362.47,0.52,0,56,netbanking,card_declined,6,15624.25,0,0
31,49,1129.79,0.67,3,80,wallet,insufficient_funds,4,10051.13,2,0
31,34,1941.42,0.97,3,58,card,bank_error,47,5965.98,1,0
33,11,218.73,0.72,0,32,wallet,insufficient_funds,8,3170.92,0,0
24,31,716.78,0.57,2,2,wallet,card_declined,29,7765.84,2,0
49,18,639.42,0.61,1,73,card,card_declined,27,2071.28,1,0
36,23,1430.08,0.77,0,82,upi,network_error,22,8307.21,0,0
19,22,687.62,0.61,2,49,card,card_declined,46,1375.7,0,0
27,43,463.44,0.72,1,46,card,insufficient_funds,47,2130.31,0,0
67,18,716.02,0.56,2,83,upi,bank_error,47,9737.99,0,0
34,40,641.63,0.61,3,55,upi,insufficient_funds,3,938.09,0,0
54,47,1106.65,0.82,1,12,upi,insufficient_funds,9,7871.89,1,0
29,41,943.55,0.75,1,77,upi,insufficient_funds,26,7059.27,2,0
23,47,1494.78,0.46,3,63,upi,card_declined,12,1890.04,0,0
39,39,1091.85,0.98,0,35,card,card_declined,11,7213.33,0,0
49,20,2231.61,0.43,2,74,upi,expired_card,12,3833.67,0,0
58,13,801.46,0.45,0,22,upi,insufficient_funds,38,3210.1,1,0
37,45,1692.69,0.82,2,10,card,expired_card,26,3842.33,1,0
18,1,1369.9,0.82,4,50,card,insufficient_funds,47,1791.74,0,0
64,52,891.78,0.41,0,35,card,card_declined,19,9625.06,0,1
23,4,1775.06,0.79,1,16,netbanking,bank_error,16,3470.28,2,1
36,24,625.43,0.42,1,36,card,card_declined,30,1410.26,1,0
35,36,2612.04,0.98,0,61,card,bank_error,5,5821.89,1,1
23,36,636.85,0.82,0,75,upi,network_error,37,12416.88,1,1
62,45,429.04,0.51,1,17,wallet,expired_card,9,746.54,0,0
50,2,406.22,0.49,1,89,card,card_declined,31,7352.27,3,0
40,28,1168.84,0.74,1,1,card,card_declined,2,9412.9,0,0
40,26,738.84,0.78,1,12,card,insufficient_funds,16,2621.1,3,1
43,23,1244.97,0.9,1,3,card,insufficient_funds,22,2739.57,1,1
30,15,506.8,0.94,2,73,card,network_error,24,11779.66,3,1
24,36,1542.08,0.64,3,83,card,network_error,42,3395.49,1,0
32,27,1247.44,0.91,3,19,upi,bank_error,42,10718.99,1,1
61,6,796.13,0.73,2,84,wallet,bank_error,16,1948.06,0,0
44,35,1698.32,0.68,2,75,upi,bank_error,20,2046.38,0,0
43,39,1640.15,0.82,3,88,upi,insufficient_funds,13,12665.04,2,0
50,38,1169.64,0.46,1,22,upi,card_declined,46,3695.38,0,0
32,35,2040.8,0.56,2,1,upi,insufficient_funds,17,8613.73,0,0
53,36,2385.94,0.89,0,53,card,network_error,21,1585.35,1,0
62,10,631.44,0.7,3,44,card,insufficient_funds,20,7836.99,1,0
44,30,2422.9,0.94,4,10,upi,card_declined,23,3330.63,2,1
22,53,584.44,0.45,3,75,upi,network_error,16,3849.5,0,1
19,41,1881.98,0.59,1,8,wallet,insufficient_funds,23,1435.57,0,1
50,38,2128.23,0.61,1,17,upi,expired_card,11,9945.76,1,0
33,29,970.43,0.65,0,70,upi,network_error,3,2419.31,1,1
40,52,1056.5,0.99,3,7,card,insufficient_funds,47,2610.52,0,0
55,59,889.52,0.59,3,63,upi,bank_error,18,6435.63,0,0
33,43,615.79,0.71,2,37,wallet,card_declined,45,7168.28,0,0
31,39,701.73,0.72,2,68,upi,insufficient_funds,27,15051.87,1,1
46,50,1552.52,0.86,1,64,upi,card_declined,27,7193.08,1,0
43,4,1996.17,0.71,1,7,wallet,bank_error,26,3670.36,0,1
52,5,1085.61,0.76,1,16,card,bank_error,28,1028.58,0,1
32,4,540.73,0.85,4,89,netbanking,insufficient_funds,44,1394.57,0,0
20,36,491.58,0.46,2,14,card,bank_error,33,4205.22,1,0
40,59,1018.12,0.98,1,36,card,network_error,37,5180.99,1,1
46,45,758.0,0.91,1,73,upi,insufficient_funds,19,7184.76,1,0
51,16,2515.81,0.63,0,11,card,expired_card,9,22848.89,1,0
50,25,670.75,0.84,0,1,wallet,card_declined,8,3930.45,0,0
58,14,1665.97,0.86,0,9,card,card_declined,20,966.23,0,1
58,11,710.22,0.91,1,25,card,card_declined,28,4562.8,2,0
40,29,899.24,0.51,2,15,card,network_error,24,2752.16,0,1
24,34,1237.07,0.82,3,58,netbanking,expired_card,21,25967.38,1,0
20,22,1577.68,0.42,1,24,card,network_error,45,8434.72,0,0
49,14,1474.08,0.47,3,72,upi,insufficient_funds,10,2245.23,1,0
48,56,741.06,0.87,2,71,wallet,expired_card,12,1629.41,1,1
35,24,1176.43,0.89,2,46,card,insufficient_funds,18,2282.62,2,0
60,59,843.58,0.76,0,18,card,bank_error,40,5360.36,3,1
24,39,402.67,0.75,0,67,card,card_declined,23,3889.41,1,0
58,26,1287.23,0.85,1,63,card,insufficient_funds,38,4784.61,0,0
18,43,2654.19,0.94,1,24,card,network_error,32,2049.91,0,1
31,36,3232.23,0.65,0,84,upi,network_error,40,2915.07,0,1
69,39,1369.46,0.47,0,31,netbanking,insufficient_funds,30,1662.1,1,0
49,16,1308.12,0.9,0,38,upi,insufficient_funds,11,7161.26,1,1
23,58,175.29,0.6,1,43,upi,bank_error,13,6505.89,1,0
56,38,7399.22,0.48,2,8,netbanking,card_declined,39,4316.7,0,0
27,59,2985.96,0.77,0,72,card,insufficient_funds,31,12705.47,3,1
24,32,1865.71,0.75,1,5,upi,card_declined,16,8250.75,1,0
43,6,1153.32,0.68,1,80,card,insufficient_funds,30,2250.42,0,0
51,34,230.08,0.92,1,27,upi,insufficient_funds,13,5275.98,1,0
47,56,1245.9,0.56,2,63,upi,insufficient_funds,28,1563.98,2,0
53,8,1121.29,0.41,3,65,card,bank_error,35,3924.03,0,0
38,30,408.92,0.59,2,63,netbanking,insufficient_funds,18,8648.47,0,1
34,27,1500.74,0.41,2,5,card,card_declined,29,3321.7,2,0
50,7,2606.15,0.73,0,67,upi,insufficient_funds,19,4111.48,1,0
27,27,1391.86,0.63,0,52,upi,card_declined,4,6341.18,4,1
68,25,1388.67,0.89,0,81,card,card_declined,37,7170.02,0,0
64,56,1452.51,0.88,0,83,card,card_declined,36,4695.16,2,1
59,46,874.86,0.66,0,4,upi,card_declined,20,13060.15,0,1
68,41,1864.66,0.53,1,77,card,network_error,14,7016.23,0,0
29,15,3186.43,0.65,1,51,netbanking,bank_error,19,2339.52,2,1
33,25,1128.77,0.78,2,43,card,card_declined,39,54627.7,3,0
58,22,646.28,0.51,5,55,card,card_declined,7,2337.46,2,0
49,18,415.77,0.86,2,41,card,bank_error,27,12387.02,0,1
32,12,1557.23,0.6,0,31,upi,insufficient_funds,30,6177.85,0,0
44,23,1685.73,0.96,0,35,card,bank_error,13,28890.45,2,1
45,51,1414.83,0.71,2,80,card,expired_card,33,2873.9,2,0
34,45,929.89,0.91,0,57,card,card_declined,34,6872.52,0,1
63,39,1331.4,0.77,0,24,upi,card_declined,36,11989.56,0,0
67,25,753.76,0.73,0,53,netbanking,insufficient_funds,36,15165.53,1,0
19,10,666.77,0.81,0,30,card,insufficient_funds,24,4048.99,0,1
53,30,545.98,0.89,1,81,card,network_error,34,9221.66,0,1
67,10,549.98,0.79,1,77,card,insufficient_funds,33,3288.35,1,0
24,34,1589.71,0.88,2,7,netbanking,insufficient_funds,25,3962.75,1,1
30,46,908.24,0.51,1,9,card,bank_error,22,2622.91,2,1
32,13,680.64,0.57,0,21,wallet,insufficient_funds,11,1872.33,1,0
42,54,422.7,0.54,2,30,upi,bank_error,1,3009.19,0,1
40,29,1754.16,0.88,0,22,netbanking,network_error,38,5621.12,1,0
39,38,2318.84,0.45,2,47,wallet,card_declined,28,8474.76,1,0
43,41,535.45,0.88,1,62,card,expired_card,25,2443.9,1,0
50,45,1005.0,0.63,2,31,upi,insufficient_funds,16,8755.96,0,0
28,9,570.9,0.45,5,4,upi,expired_card,47,20053.3,0,0
27,13,993.02,0.65,1,10,card,bank_error,9,11339.27,1,1
42,37,1678.3,0.58,3,30,card,insufficient_funds,21,10633.95,1,0
54,14,3404.44,0.76,1,7,netbanking,card_declined,14,5574.88,1,0
65,37,801.98,0.68,0,15,wallet,insufficient_funds,33,1534.91,0,1
60,9,1789.94,0.58,1,19,netbanking,bank_error,21,10512.73,1,0
55,8,1820.8,0.92,1,74,wallet,bank_error,42,13054.53,0,0
58,39,986.54,0.64,4,39,upi,card_declined,21,662.31,2,0
62,40,2470.24,0.68,1,3,card,card_declined,2,2050.15,0,1
41,54,871.83,0.91,3,52,upi,card_declined,19,2898.5,2,0
57,3,1487.39,0.45,0,82,card,card_declined,20,1578.76,1,0
63,55,733.97,0.63,1,88,card,card_declined,3,2120.54,0,0
50,56,1590.91,0.64,1,13,upi,insufficient_funds,35,18403.43,1,1
34,47,1483.04,0.7,0,44,upi,insufficient_funds,19,8193.84,2,0
41,40,2517.83,0.46,3,81,upi,expired_card,15,5344.59,1,1
54,33,3963.58,0.46,1,17,card,card_declined,18,5057.61,0,0
19,32,2081.99,0.65,3,75,wallet,card_declined,22,20291.29,1,0
49,7,1753.66,0.42,1,17,card,card_declined,29,3595.9,0,0
41,19,834.24,0.55,1,52,upi,card_declined,17,2273.5,1,0
26,34,224.54,0.52,3,49,card,insufficient_funds,11,12006.95,1,0
21,14,2721.16,0.69,1,83,upi,card_declined,2,2207.77,1,0
34,50,4021.17,0.41,1,71,card,card_declined,10,844.71,1,0
34,47,1365.24,0.81,1,19,card,bank_error,47,5079.71,1,1
67,46,542.25,0.91,4,34,netbanking,card_declined,22,1723.01,0,0
65,56,2877.0,0.82,4,30,netbanking,insufficient_funds,17,9065.59,1,0
47,57,2376.91,0.89,1,29,upi,expired_card,26,5649.11,0,1
57,19,263.45,0.79,2,48,card,card_declined,47,5122.55,0,0
28,51,1209.89,0.7,4,8,upi,bank_error,46,4550.06,1,0
38,54,1299.79,0.53,1,68,card,bank_error,3,4646.02,1,0
38,59,356.7,0.57,0,52,upi,bank_error,38,4188.35,0,0
35,26,515.32,0.59,0,75,card,insufficient_funds,22,7992.17,3,0
46,17,2354.52,0.42,0,82,card,insufficient_funds,20,1873.42,1,0
41,54,1151.49,0.95,3,85,upi,expired_card,41,14128.18,1,0
27,28,563.99,0.94,1,58,card,card_declined,35,4758.83,1,0
62,19,686.37,0.46,0,61,upi,insufficient_funds,15,13808.55,0,0
34,27,473.06,0.73,1,40,card,insufficient_funds,38,10506.78,3,1
35,48,1156.08,0.68,2,17,upi,network_error,10,3140.47,3,0
59,52,1856.81,0.81,1,81,card,bank_error,33,9947.06,0,0
65,57,2499.06,0.76,1,15,upi,network_error,23,2319.15,1,0
37,19,687.05,0.47,0,84,card,network_error,6,3062.22,1,1
54,33,856.07,0.8,0,11,card,expired_card,31,1048.06,0,0
62,51,1557.46,0.77,2,83,card,expired_card,26,16108.99,1,0
35,7,2136.29,0.72,1,88,upi,bank_error,13,13004.58,0,0
34,29,1421.61,0.64,1,70,card,insufficient_funds,16,1950.26,2,0
26,55,2663.17,0.97,1,82,card,bank_error,36,4517.08,0,0
31,43,3912.12,0.91,1,48,card,card_declined,29,7203.69,2,1
66,5,350.37,0.75,1,13,card,insufficient_funds,23,6317.43,1,0
46,30,3175.79,0.4,2,26,card,card_declined,12,2390.99,2,0
48,49,2721.66,0.66,1,8,card,insufficient_funds,36,8432.24,0,1
21,43,481.6,0.82,4,26,card,insufficient_funds,45,16990.47,1,1
35,56,1517.24,0.47,2,14,upi,bank_error,25,17341.08,1,1
37,58,1711.6,0.64,1,41,card,insufficient_funds,24,6383.18,2,0
64,8,511.39,0.52,3,6,card,bank_error,27,6155.0,0,0
60,42,1050.73,0.6,0,16,upi,network_error,33,1380.02,0,1
61,12,1223.51,0.42,5,34,upi,bank_error,19,2166.14,0,0
26,42,514.94,0.48,1,40,card,bank_error,1,3425.31,2,1
